txn_id,account_id,booking_date,value_date,amount,fee_amount,currency,txn_type,channel,category,merchant,status,reference,counterparty,description,source_system
TXN000901,ACC10056,2024-02-22,2024-02-22,36.05,0.0,USD,CREDIT,CHECK,Interest,Internal Transfer,POSTED,REF833220,CP3049,Interest via CHECK,SETTLEMENT_FEED
TXN000902,ACC10036,2024-07-01,2024-07-02,106.03,0.0,USD,DEBIT,ACH,Restaurant,Fedwire Hub,PENDING,REF287353,CP9445,Restaurant via ACH,SETTLEMENT_FEED
TXN000903,ACC10050,2024-06-27,2024-06-27,40.0,25.0,USD,CREDIT,ATM,Grocery,Delta Air,POSTED,REF741644,CP6163,Grocery via ATM,SETTLEMENT_FEED
TXN000904,ACC10042,2024-01-09,2024-01-09,66.4,0.0,EUR,DEBIT,ONLINE,Subscription,Whole Foods,POSTED,REF311435,CP8044,Subscription via ONLINE,SETTLEMENT_FEED
TXN000905,ACC10000,2024-03-02,2024-03-05,12.9,0.0,EUR,CREDIT,CARD,Interest,ACME Payroll,POSTED,REF958652,CP6772,Interest via CARD,SETTLEMENT_FEED
TXN000906,ACC10078,2024-08-11,2024-08-13,163.53,0.0,USD,CREDIT,CARD,Transfer,ACME Payroll,POSTED,REF578213,CP7993,Transfer via CARD,SETTLEMENT_FEED
TXN000907,ACC10064,2024-04-01,2024-04-03,139.64,0.0,USD,DEBIT,ONLINE,ATM Withdrawal,Uber,POSTED,REF678859,CP1061,ATM Withdrawal via ONLINE,SETTLEMENT_FEED
TXN000908,ACC10023,2024-08-21,2024-08-23,526.78,0.0,USD,CREDIT,ONLINE,Restaurant,Chase Settlement,POSTED,REF866132,CP4913,Restaurant via ONLINE,SETTLEMENT_FEED
TXN000909,ACC10024,2024-06-08,2024-06-10,78.19,10.39,EUR,CREDIT,CARD,Healthcare,CVS Pharmacy,POSTED,REF609727,CP2223,Healthcare via CARD,SETTLEMENT_FEED
TXN000910,ACC10039,2024-05-24,2024-05-24,60.0,2.5,USD,CREDIT,ATM,Grocery,CVS Pharmacy,POSTED,REF185392,CP8129,Grocery via ATM,SETTLEMENT_FEED
TXN000911,ACC10068,2024-03-22,2024-03-22,100.0,0.0,USD,DEBIT,ATM,Retail,Netflix,POSTED,REF172736,CP7611,Retail via ATM,SETTLEMENT_FEED
TXN000912,ACC10002,2024-02-04,2024-02-05,10.75,0.0,GBP,DEBIT,CARD,Restaurant,CVS Pharmacy,SETTLED,REF273774,CP2125,Restaurant via CARD,SETTLEMENT_FEED
TXN000913,ACC10013,2024-04-17,2024-04-17,87.03,0.0,GBP,DEBIT,CARD,Utilities,Home Depot,POSTED,REF406564,CP7460,Utilities via CARD,SETTLEMENT_FEED
TXN000914,ACC10052,2024-02-12,2024-02-13,83.65,0.0,USD,CREDIT,CARD,Grocery,Amazon,POSTED,REF684535,CP8528,Grocery via CARD,SETTLEMENT_FEED
TXN000915,ACC10028,2024-01-28,2024-01-30,136.64,0.0,USD,DEBIT,ACH,Utilities,Fedwire Hub,POSTED,REF856217,CP4927,Utilities via ACH,SETTLEMENT_FEED
TXN000916,ACC10030,2024-01-10,2024-01-10,12.47,0.0,USD,CREDIT,CARD,Fee,Delta Air,POSTED,REF246661,CP6070,Fee via CARD,SETTLEMENT_FEED
TXN000917,ACC10052,2024-03-06,2024-03-06,69.37,0.0,USD,DEBIT,CARD,Healthcare,Internal Transfer,SETTLED,REF653501,CP2175,Healthcare via CARD,SETTLEMENT_FEED
TXN000918,ACC10032,2024-01-22,2024-01-22,60.0,0.0,USD,DEBIT,ATM,Subscription,ATM Network,POSTED,REF983983,CP8878,Subscription via ATM,SETTLEMENT_FEED
TXN000919,ACC10048,2024-05-10,2024-05-12,202.81,0.0,USD,CREDIT,CARD,ATM Withdrawal,Amazon,POSTED,REF981256,CP8082,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN000920,ACC10075,2024-07-27,2024-07-27,733.74,0.0,EUR,DEBIT,CHECK,ATM Withdrawal,Fedwire Hub,POSTED,REF347646,CP2688,ATM Withdrawal via CHECK,SETTLEMENT_FEED
TXN000921,ACC10015,2024-02-17,2024-02-18,433.31,0.0,USD,DEBIT,ACH,Healthcare,Amazon,POSTED,REF760377,CP1241,Healthcare via ACH,SETTLEMENT_FEED
TXN000923,ACC10048,2024-03-28,2024-03-29,122.92,0.0,USD,DEBIT,ONLINE,Restaurant,Internal Transfer,POSTED,REF193148,CP3608,Restaurant via ONLINE,SETTLEMENT_FEED
TXN000924,ACC10037,2024-06-17,2024-06-22,39.68,0.0,USD,DEBIT,ONLINE,Fee,Chase Settlement,POSTED,REF808079,CP9753,Fee via ONLINE,SETTLEMENT_FEED
TXN000925,ACC10048,2024-05-03,2024-05-04,33.1,0.0,USD,DEBIT,CARD,Transfer,ATM Network,POSTED,REF454789,CP9171,Transfer via CARD,SETTLEMENT_FEED
TXN000926,ACC10071,2024-04-27,2024-04-28,25.05,0.0,USD,DEBIT,ACH,Fee,Home Depot,POSTED,REF606186,CP2383,Fee via ACH,SETTLEMENT_FEED
TXN000927,ACC10004,2024-05-30,2024-05-31,94.5,0.0,USD,DEBIT,CARD,Travel,City Power,SETTLED,REF410588,CP1189,Travel via CARD,SETTLEMENT_FEED
TXN000928,ACC10071,2024-01-20,2024-01-20,60.0,2.5,USD,DEBIT,ATM,Grocery,Internal Transfer,POSTED,REF765796,CP2440,Grocery via ATM,SETTLEMENT_FEED
TXN000929,ACC10057,2024-02-07,2024-02-07,41.2,0.0,USD,CREDIT,ACH,Fee,Fedwire Hub,PENDING,REF945492,CP2050,Fee via ACH,SETTLEMENT_FEED
TXN000930,ACC10026,2024-02-19,2024-02-19,54.92,0.0,USD,CREDIT,ACH,Transfer,ATM Network,POSTED,REF681560,CP6647,Transfer via ACH,SETTLEMENT_FEED
TXN000931,ACC10078,2024-01-20,2024-01-20,60.0,15.0,USD,DEBIT,ATM,Payroll,Netflix,SETTLED,REF934420,CP5293,Payroll via ATM,SETTLEMENT_FEED
TXN000932,ACC10027,2024-07-13,2024-07-14,45.46,0.0,USD,CREDIT,CARD,Transfer,Uber,POSTED,REF448140,CP6025,Transfer via CARD,SETTLEMENT_FEED
TXN000933,ACC10022,2024-05-28,2024-05-29,39.25,0.0,EUR,CREDIT,CARD,Fee,Amazon,SETTLED,REF121079,CP5126,Fee via CARD,SETTLEMENT_FEED
TXN000934,ACC10053,2024-04-26,2024-04-26,157.62,0.0,USD,CREDIT,ACH,Travel,ATM Network,POSTED,REF414342,CP2499,Travel via ACH,SETTLEMENT_FEED
TXN000935,ACC10077,2024-03-07,2024-03-08,50.46,0.0,USD,DEBIT,CARD,Retail,Uber,POSTED,REF357485,CP6921,Retail via CARD,SETTLEMENT_FEED
TXN000936,ACC10045,2024-08-20,2024-08-20,223.62,0.0,EUR,DEBIT,MOBILE,Utilities,Whole Foods,SETTLED,REF592134,CP5471,Utilities via MOBILE,SETTLEMENT_FEED
TXN000937,ACC10022,2024-01-14,2024-01-15,62.35,0.0,EUR,CREDIT,ONLINE,Grocery,ATM Network,POSTED,REF606573,CP3378,Grocery via ONLINE,SETTLEMENT_FEED
TXN000938,ACC10025,2024-05-17,2024-05-19,978.52,0.0,USD,CREDIT,ACH,Retail,Fedwire Hub,POSTED,REF445891,CP8434,Retail via ACH,SETTLEMENT_FEED
TXN000939,ACC10056,2024-03-07,2024-03-08,314.9,0.0,USD,CREDIT,ACH,Payroll,Internal Transfer,SETTLED,REF423765,CP8409,Payroll via ACH,SETTLEMENT_FEED
TXN000940,ACC10033,2024-07-19,2024-07-20,144.18,0.0,USD,CREDIT,ACH,Grocery,Internal Transfer,SETTLED,REF368393,CP1394,Grocery via ACH,SETTLEMENT_FEED
TXN000941,ACC10067,2024-07-16,2024-07-17,17.98,0.0,GBP,CREDIT,CARD,Payroll,Amazon,SETTLED,REF484143,CP4831,Payroll via CARD,SETTLEMENT_FEED
TXN000943,ACC10043,2024-01-09,2024-01-11,161.5,0.0,USD,CREDIT,ACH,Healthcare,Uber,POSTED,REF305238,CP7644,Healthcare via ACH,SETTLEMENT_FEED
TXN000944,ACC10071,2024-06-04,2024-06-04,469.06,0.0,USD,CREDIT,ONLINE,Subscription,Amazon,POSTED,REF389174,CP7718,Subscription via ONLINE,SETTLEMENT_FEED
TXN000945,ACC10041,2024-01-04,2024-01-06,10.3,0.0,EUR,DEBIT,CARD,Interest,ATM Network,POSTED,REF366039,CP7634,Interest via CARD,SETTLEMENT_FEED
TXN000946,ACC10058,2024-03-30,2024-04-01,200.33,0.0,USD,DEBIT,CARD,Retail,Starbucks,SETTLED,REF515332,CP2883,Retail via CARD,SETTLEMENT_FEED
TXN000947,ACC10007,2024-02-17,2024-02-18,79.71,0.0,GBP,CREDIT,ACH,Transfer,Internal Transfer,POSTED,REF722099,CP9932,Transfer via ACH,SETTLEMENT_FEED
TXN000948,ACC10043,2024-08-11,2024-08-12,29.17,0.0,USD,DEBIT,CARD,Retail,Netflix,POSTED,REF220784,CP8916,Retail via CARD,SETTLEMENT_FEED
TXN000949,ACC10000,2024-01-22,2024-01-22,17.51,0.0,EUR,CREDIT,CARD,Restaurant,Uber,SETTLED,REF760385,CP8369,Restaurant via CARD,SETTLEMENT_FEED
TXN000950,ACC10068,2024-06-25,2024-06-26,29.26,0.0,USD,CREDIT,ACH,Fee,ATM Network,POSTED,REF525417,CP4064,Fee via ACH,SETTLEMENT_FEED
TXN000951,ACC10039,2024-03-16,2024-03-16,1309.39,1.5,USD,CREDIT,WIRE,ATM Withdrawal,Internal Transfer,POSTED,REF758046,CP6623,ATM Withdrawal via WIRE,SETTLEMENT_FEED
TXN000952,ACC10064,2024-06-05,2024-06-05,94.85,0.0,USD,DEBIT,ACH,Utilities,ATM Network,SETTLED,REF616356,CP9574,Utilities via ACH,SETTLEMENT_FEED
TXN000953,ACC10028,2024-08-12,2024-08-13,1141.22,0.0,USD,CREDIT,ACH,Payroll,Stripe Payout,POSTED,REF832573,CP4270,Payroll via ACH,SETTLEMENT_FEED
TXN000954,ACC10028,2024-04-02,2024-04-02,57.01,0.0,USD,DEBIT,CARD,Utilities,Internal Transfer,POSTED,REF429463,CP9174,Utilities via CARD,SETTLEMENT_FEED
TXN000955,ACC10042,2024-02-10,2024-02-11,134.45,0.0,EUR,CREDIT,MOBILE,Transfer,City Power,PENDING,REF337889,CP8597,Transfer via MOBILE,SETTLEMENT_FEED
TXN000956,ACC10001,2024-01-06,2024-01-06,282.67,0.0,USD,DEBIT,ACH,Retail,Stripe Payout,POSTED,REF114755,CP9089,Retail via ACH,SETTLEMENT_FEED
TXN000957,ACC10053,2024-05-10,2024-05-11,2.06,0.0,USD,DEBIT,CARD,Fee,ATM Network,POSTED,REF759155,CP6149,Fee via CARD,SETTLEMENT_FEED
TXN000958,ACC10015,2024-05-07,2024-05-07,166.92,0.0,USD,DEBIT,CARD,Restaurant,Stripe Payout,POSTED,REF127788,CP6252,Restaurant via CARD,SETTLEMENT_FEED
TXN000959,ACC10010,2024-06-10,2024-06-11,125.47,0.0,USD,CREDIT,CARD,ATM Withdrawal,ACME Payroll,POSTED,REF883347,CP5200,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN000960,ACC10053,2024-01-05,2024-01-06,17.8,0.0,USD,CREDIT,CARD,ATM Withdrawal,City Power,POSTED,REF363044,CP2703,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN000962,ACC10031,2024-03-21,2024-03-22,29.26,0.0,USD,DEBIT,ACH,Travel,Internal Transfer,REVERSED,REF281064,CP3412,Travel via ACH,SETTLEMENT_FEED
TXN000963,ACC10036,2024-03-01,2024-03-03,81.8,0.0,USD,DEBIT,CARD,Restaurant,Internal Transfer,POSTED,REF578753,CP3439,Restaurant via CARD,SETTLEMENT_FEED
TXN000964,ACC10004,2024-01-02,2024-01-03,14.13,0.0,USD,DEBIT,ACH,Fee,Starbucks,POSTED,REF671949,CP7147,Fee via ACH,SETTLEMENT_FEED
TXN000965,ACC10070,2024-05-28,2024-05-30,3154.26,25.0,USD,CREDIT,WIRE,Restaurant,Fedwire Hub,POSTED,REF211697,CP2082,Restaurant via WIRE,SETTLEMENT_FEED
TXN000966,ACC10004,2024-08-12,2024-08-12,3847.76,10.6,USD,DEBIT,WIRE,Healthcare,Fedwire Hub,REVERSED,REF202578,CP6850,Healthcare via WIRE,SETTLEMENT_FEED
TXN000967,ACC10010,2024-01-04,2024-01-04,71.12,0.0,USD,CREDIT,ACH,Restaurant,Netflix,SETTLED,REF125247,CP7429,Restaurant via ACH,SETTLEMENT_FEED
TXN000968,ACC10001,2024-03-03,2024-03-04,101.17,0.0,USD,DEBIT,CARD,Retail,Amazon,POSTED,REF967536,CP4396,Retail via CARD,SETTLEMENT_FEED
TXN000969,ACC10002,2024-03-18,2024-03-18,4041.87,0.0,GBP,DEBIT,MOBILE,Retail,Fedwire Hub,SETTLED,REF839071,CP1193,Retail via MOBILE,SETTLEMENT_FEED
TXN000970,ACC10064,2024-08-01,2024-08-02,152.82,0.0,USD,CREDIT,CHECK,Restaurant,Starbucks,POSTED,REF132205,CP9982,Restaurant via CHECK,SETTLEMENT_FEED
TXN000971,ACC10008,2024-04-14,2024-04-16,14.33,0.0,EUR,DEBIT,CARD,Restaurant,Amazon,POSTED,REF158665,CP4572,Restaurant via CARD,SETTLEMENT_FEED
TXN000972,ACC10025,2024-07-03,2024-07-03,175.76,0.0,USD,DEBIT,ONLINE,Healthcare,Starbucks,POSTED,REF886974,CP8279,Healthcare via ONLINE,SETTLEMENT_FEED
TXN000973,ACC10027,2024-08-15,2024-08-17,80.0,0.0,USD,DEBIT,ATM,Travel,CVS Pharmacy,POSTED,REF195840,CP7098,Travel via ATM,SETTLEMENT_FEED
TXN000974,ACC10011,2024-01-14,2024-01-15,85.74,0.0,USD,DEBIT,CARD,Utilities,Fedwire Hub,PENDING,REF546102,CP5579,Utilities via CARD,SETTLEMENT_FEED
TXN000975,ACC10045,2024-03-27,2024-03-27,1.11,0.0,EUR,DEBIT,ONLINE,Fee,Home Depot,POSTED,REF954307,CP5976,Fee via ONLINE,SETTLEMENT_FEED
TXN000976,ACC10045,2024-01-08,2024-01-08,26.64,0.0,EUR,DEBIT,CARD,Retail,Delta Air,POSTED,REF175476,CP3284,Retail via CARD,SETTLEMENT_FEED
TXN000977,ACC10037,2024-08-21,2024-08-22,49.81,0.0,USD,CREDIT,CARD,Payroll,Stripe Payout,POSTED,REF136547,CP5290,Payroll via CARD,SETTLEMENT_FEED
TXN000978,ACC10017,2024-07-09,2024-07-09,130.01,0.0,USD,DEBIT,ONLINE,Grocery,Amazon,POSTED,REF250356,CP9922,Grocery via ONLINE,SETTLEMENT_FEED
TXN000979,ACC10072,2024-05-25,2024-05-25,137.84,0.0,GBP,CREDIT,MOBILE,ATM Withdrawal,CVS Pharmacy,POSTED,REF669257,CP6732,ATM Withdrawal via MOBILE,SETTLEMENT_FEED
TXN000980,ACC10040,2024-02-11,2024-02-12,640.57,0.0,GBP,DEBIT,MOBILE,Travel,CVS Pharmacy,POSTED,REF342633,CP3388,Travel via MOBILE,SETTLEMENT_FEED
TXN000981,ACC10044,2024-04-01,2024-04-03,82.67,0.0,USD,DEBIT,MOBILE,Restaurant,Internal Transfer,POSTED,REF865659,CP8130,Restaurant via MOBILE,SETTLEMENT_FEED
TXN000982,ACC10001,2024-04-29,2024-04-30,17.22,0.0,USD,DEBIT,ONLINE,Fee,City Power,POSTED,REF174771,CP4813,Fee via ONLINE,SETTLEMENT_FEED
TXN000983,ACC10040,2024-03-12,2024-03-13,2155.7,2.5,GBP,CREDIT,WIRE,Utilities,Chase Settlement,POSTED,REF315531,CP6198,Utilities via WIRE,SETTLEMENT_FEED
TXN000984,ACC10076,2024-08-09,2024-08-10,91.11,0.0,GBP,DEBIT,CARD,Retail,Amazon,POSTED,REF262857,CP6971,Retail via CARD,SETTLEMENT_FEED
TXN000985,ACC10037,2024-06-08,2024-06-08,27.87,0.0,USD,DEBIT,CARD,Utilities,Home Depot,POSTED,REF290130,CP3462,Utilities via CARD,SETTLEMENT_FEED
TXN000986,ACC10060,2024-04-19,2024-04-19,11.61,0.0,EUR,DEBIT,CARD,Payroll,Uber,SETTLED,REF151102,CP6081,Payroll via CARD,SETTLEMENT_FEED
TXN000987,ACC10031,2024-04-04,2024-04-04,92.32,0.0,USD,CREDIT,ONLINE,Restaurant,Uber,POSTED,REF804689,CP6893,Restaurant via ONLINE,SETTLEMENT_FEED
TXN000988,ACC10068,2024-01-17,2024-01-18,36.49,0.0,USD,CREDIT,CARD,Healthcare,ACME Payroll,POSTED,REF496319,CP3287,Healthcare via CARD,SETTLEMENT_FEED
TXN000989,ACC10007,2024-05-01,2024-05-02,51.75,0.0,GBP,CREDIT,CARD,Transfer,Chase Settlement,PENDING,REF727067,CP6244,Transfer via CARD,SETTLEMENT_FEED
TXN000990,ACC10000,2024-05-16,2024-05-17,109.09,0.0,EUR,CREDIT,CHECK,Transfer,Amazon,POSTED,REF912535,CP6302,Transfer via CHECK,SETTLEMENT_FEED
TXN000991,ACC10067,2024-08-06,2024-08-07,4.31,0.0,GBP,CREDIT,CARD,Payroll,ACME Payroll,POSTED,REF855454,CP4162,Payroll via CARD,SETTLEMENT_FEED
TXN000992,ACC10058,2024-04-24,2024-04-25,3584.24,15.0,USD,CREDIT,WIRE,Restaurant,Starbucks,POSTED,REF335523,CP9798,Restaurant via WIRE,SETTLEMENT_FEED
TXN000993,ACC10075,2024-07-08,2024-07-08,42.92,0.0,EUR,CREDIT,ACH,Fee,Fedwire Hub,POSTED,REF484844,CP5039,Fee via ACH,SETTLEMENT_FEED
TXN000996,ACC10040,2024-04-08,2024-04-08,11.7,0.0,GBP,CREDIT,ACH,Interest,Home Depot,SETTLED,REF141702,CP4415,Interest via ACH,SETTLEMENT_FEED
TXN000997,ACC10007,2024-07-30,2024-07-30,124.13,0.0,GBP,DEBIT,ACH,Travel,Home Depot,POSTED,REF717481,CP5689,Travel via ACH,SETTLEMENT_FEED
TXN000998,ACC10062,2024-08-14,2024-08-15,60.12,0.0,EUR,CREDIT,CARD,Travel,Whole Foods,POSTED,REF644426,CP3255,Travel via CARD,SETTLEMENT_FEED
TXN000999,ACC10064,2024-03-23,2024-03-24,112.76,0.0,USD,CREDIT,CARD,Transfer,Starbucks,POSTED,REF683393,CP6584,Transfer via CARD,SETTLEMENT_FEED
TXN001000,ACC10046,2024-03-01,2024-03-02,30.9,0.0,GBP,DEBIT,CARD,Healthcare,Uber,POSTED,REF462392,CP8238,Healthcare via CARD,SETTLEMENT_FEED
TXN001001,ACC10046,2024-03-27,2024-03-27,833.6,0.0,GBP,DEBIT,MOBILE,Grocery,CVS Pharmacy,POSTED,REF403791,CP3294,Grocery via MOBILE,SETTLEMENT_FEED
TXN001002,ACC10020,2024-06-26,2024-06-28,200.0,0.0,USD,CREDIT,ATM,Utilities,Delta Air,POSTED,REF510807,CP6398,Utilities via ATM,SETTLEMENT_FEED
TXN001003,ACC10054,2024-08-08,2024-08-08,2095.58,0.0,USD,DEBIT,WIRE,Retail,Starbucks,POSTED,REF714782,CP8557,Retail via WIRE,SETTLEMENT_FEED
TXN001004,ACC10014,2024-07-09,2024-07-10,102.87,0.0,USD,CREDIT,CARD,Transfer,Home Depot,POSTED,REF857428,CP1419,Transfer via CARD,SETTLEMENT_FEED
TXN001005,ACC10059,2024-01-10,2024-01-12,6142.58,0.0,GBP,CREDIT,CHECK,Subscription,Internal Transfer,POSTED,REF379380,CP1155,Subscription via CHECK,SETTLEMENT_FEED
TXN001006,ACC10072,2024-07-24,2024-07-24,72.17,0.0,GBP,DEBIT,CARD,Grocery,Chase Settlement,POSTED,REF175151,CP5147,Grocery via CARD,SETTLEMENT_FEED
TXN001007,ACC10043,2024-06-04,2024-06-05,313.2,0.0,USD,DEBIT,ACH,Payroll,Stripe Payout,POSTED,REF192635,CP3964,Payroll via ACH,SETTLEMENT_FEED
TXN001008,ACC10058,2024-07-09,2024-07-09,10.65,0.0,USD,CREDIT,ACH,Fee,Internal Transfer,POSTED,REF693186,CP1707,Fee via ACH,SETTLEMENT_FEED
TXN001009,ACC10042,2024-01-25,2024-01-27,162.38,0.0,EUR,CREDIT,MOBILE,Healthcare,City Power,POSTED,REF264445,CP1666,Healthcare via MOBILE,SETTLEMENT_FEED
TXN001010,ACC10061,2024-06-17,2024-06-18,169.06,0.0,USD,CREDIT,CARD,Restaurant,Internal Transfer,POSTED,REF959295,CP4185,Restaurant via CARD,SETTLEMENT_FEED
TXN001011,ACC10015,2024-07-17,2024-07-17,66.24,0.0,USD,DEBIT,CHECK,Restaurant,City Power,POSTED,REF726680,CP4697,Restaurant via CHECK,SETTLEMENT_FEED
TXN001012,ACC10034,2024-06-21,2024-06-23,1085.33,0.0,USD,DEBIT,MOBILE,Subscription,Delta Air,SETTLED,REF485350,CP6148,Subscription via MOBILE,SETTLEMENT_FEED
TXN001013,ACC10052,2024-07-14,2024-07-14,18.55,0.0,USD,DEBIT,CARD,Subscription,Chase Settlement,POSTED,REF751366,CP4962,Subscription via CARD,SETTLEMENT_FEED
TXN001014,ACC10017,2024-01-18,2024-01-21,100.0,0.0,USD,CREDIT,ATM,Payroll,Uber,POSTED,REF660572,CP1462,Payroll via ATM,SETTLEMENT_FEED
TXN001015,ACC10024,2024-02-24,2024-02-24,8.38,0.0,EUR,CREDIT,ACH,Interest,Netflix,POSTED,REF164642,CP7190,Interest via ACH,SETTLEMENT_FEED
TXN001016,ACC10016,2024-06-25,2024-06-27,34.65,5.12,USD,CREDIT,CARD,Transfer,CVS Pharmacy,POSTED,REF913892,CP9719,Transfer via CARD,SETTLEMENT_FEED
TXN001017,ACC10052,2024-07-31,2024-08-01,395.09,0.0,USD,CREDIT,CHECK,Travel,Chase Settlement,POSTED,REF483088,CP3306,Travel via CHECK,SETTLEMENT_FEED
TXN001018,ACC10033,2024-03-09,2024-03-09,836.5,0.0,USD,CREDIT,MOBILE,Retail,Internal Transfer,POSTED,REF244691,CP2285,Retail via MOBILE,SETTLEMENT_FEED
TXN001019,ACC10065,2024-07-22,2024-07-22,42.17,0.0,USD,CREDIT,CARD,Transfer,ACME Payroll,POSTED,REF541837,CP5724,Transfer via CARD,SETTLEMENT_FEED
TXN001020,ACC10057,2024-05-02,2024-05-04,196.37,0.0,USD,DEBIT,ONLINE,Payroll,Starbucks,POSTED,REF458512,CP2323,Payroll via ONLINE,SETTLEMENT_FEED
TXN001021,ACC10071,2024-08-21,2024-08-22,789.6,0.0,USD,DEBIT,MOBILE,Utilities,Uber,SETTLED,REF861477,CP6994,Utilities via MOBILE,SETTLEMENT_FEED
TXN001022,ACC10038,2024-03-05,2024-03-05,20.44,0.0,USD,DEBIT,CARD,Subscription,Whole Foods,POSTED,REF405196,CP4084,Subscription via CARD,SETTLEMENT_FEED
TXN001023,ACC10010,2024-02-25,2024-02-27,63.61,0.0,USD,DEBIT,CARD,Grocery,ATM Network,POSTED,REF460322,CP1233,Grocery via CARD,SETTLEMENT_FEED
TXN001024,ACC10064,2024-02-22,2024-02-23,37.96,0.0,USD,CREDIT,ATM,Interest,ATM Network,SETTLED,REF601196,CP7476,Interest via ATM,SETTLEMENT_FEED
TXN001025,ACC10006,2024-05-20,2024-05-20,34.61,0.0,USD,CREDIT,CARD,Fee,Delta Air,POSTED,REF397919,CP6192,Fee via CARD,SETTLEMENT_FEED
TXN001026,ACC10050,2024-03-04,2024-03-04,2043.05,0.0,USD,CREDIT,ACH,Transfer,Uber,POSTED,REF907093,CP7565,Transfer via ACH,SETTLEMENT_FEED
TXN001027,ACC10026,2024-06-14,2024-06-14,57.2,0.0,USD,DEBIT,CARD,Restaurant,CVS Pharmacy,POSTED,REF100982,CP7334,Restaurant via CARD,SETTLEMENT_FEED
TXN001028,ACC10069,2024-04-28,2024-04-28,75.11,0.0,GBP,CREDIT,CARD,Payroll,Chase Settlement,POSTED,REF635426,CP8561,Payroll via CARD,SETTLEMENT_FEED
TXN001030,ACC10031,2024-08-06,2024-08-07,200.0,0.0,USD,DEBIT,ATM,Restaurant,ATM Network,POSTED,REF455249,CP3741,Restaurant via ATM,SETTLEMENT_FEED
TXN001031,ACC10071,2024-02-07,2024-02-07,24.94,0.0,USD,DEBIT,ONLINE,Fee,CVS Pharmacy,POSTED,REF945426,CP4361,Fee via ONLINE,SETTLEMENT_FEED
TXN001032,ACC10012,2024-04-09,2024-04-09,126.44,0.0,EUR,CREDIT,ACH,Healthcare,Stripe Payout,POSTED,REF976287,CP3043,Healthcare via ACH,SETTLEMENT_FEED
TXN001033,ACC10029,2024-06-29,2024-06-29,1119.85,0.0,USD,DEBIT,MOBILE,Healthcare,Netflix,REVERSED,REF990159,CP6430,Healthcare via MOBILE,SETTLEMENT_FEED
TXN001034,ACC10016,2024-01-19,2024-01-20,151.46,0.0,USD,DEBIT,CHECK,Travel,Whole Foods,SETTLED,REF290761,CP2556,Travel via CHECK,SETTLEMENT_FEED
TXN001035,ACC10046,2024-06-26,2024-06-26,197.21,0.0,GBP,CREDIT,ACH,Healthcare,CVS Pharmacy,REVERSED,REF140142,CP1107,Healthcare via ACH,SETTLEMENT_FEED
TXN001036,ACC10068,2024-05-06,2024-05-06,434.8,0.0,USD,DEBIT,ACH,Subscription,Fedwire Hub,POSTED,REF507958,CP7737,Subscription via ACH,SETTLEMENT_FEED
TXN001037,ACC10002,2024-07-01,2024-07-01,37.96,0.0,GBP,CREDIT,ATM,Fee,Netflix,POSTED,REF601302,CP3662,Fee via ATM,SETTLEMENT_FEED
TXN001038,ACC10052,2024-08-11,2024-08-11,746.51,0.0,USD,DEBIT,MOBILE,Travel,Home Depot,POSTED,REF400025,CP3140,Travel via MOBILE,SETTLEMENT_FEED
TXN001039,ACC10031,2024-03-31,2024-04-02,100.0,25.0,USD,DEBIT,ATM,Utilities,Amazon,SETTLED,REF136691,CP4205,Utilities via ATM,SETTLEMENT_FEED
TXN001040,ACC10033,2024-08-21,2024-08-21,200.0,2.5,USD,DEBIT,ATM,Healthcare,ACME Payroll,SETTLED,REF820254,CP2701,Healthcare via ATM,SETTLEMENT_FEED
TXN001041,ACC10065,2024-04-10,2024-04-10,3294.93,0.0,USD,CREDIT,WIRE,Payroll,Amazon,POSTED,REF354336,CP3688,Payroll via WIRE,SETTLEMENT_FEED
TXN001042,ACC10020,2024-03-22,2024-03-23,12.25,1.5,USD,DEBIT,WIRE,Fee,Amazon,POSTED,REF843721,CP9062,Fee via WIRE,SETTLEMENT_FEED
TXN001043,ACC10007,2024-05-04,2024-05-05,6.21,0.0,GBP,DEBIT,CARD,Grocery,Fedwire Hub,REVERSED,REF326391,CP8841,Grocery via CARD,SETTLEMENT_FEED
TXN001044,ACC10050,2024-06-12,2024-06-12,5640.04,0.0,USD,CREDIT,WIRE,Grocery,Uber,POSTED,REF926861,CP4432,Grocery via WIRE,SETTLEMENT_FEED
TXN001045,ACC10032,2024-08-03,2024-08-03,18.29,15.0,USD,DEBIT,ATM,Fee,Stripe Payout,POSTED,REF310326,CP6329,Fee via ATM,SETTLEMENT_FEED
TXN001046,ACC10014,2024-02-27,2024-02-29,350.02,0.0,USD,DEBIT,ACH,Transfer,Chase Settlement,POSTED,REF329197,CP9651,Transfer via ACH,SETTLEMENT_FEED
TXN001047,ACC10060,2024-01-09,2024-01-09,488.4,0.0,EUR,CREDIT,CARD,Grocery,Fedwire Hub,POSTED,REF474787,CP8214,Grocery via CARD,SETTLEMENT_FEED
TXN001048,ACC10015,2024-05-30,2024-06-01,52.64,0.0,USD,CREDIT,ONLINE,Fee,Starbucks,POSTED,REF662267,CP7992,Fee via ONLINE,SETTLEMENT_FEED
